x;y
-1,113008629;0,221694105
0,604868351;-0,396116107
-0,104979641;-0,527921126
0,337926086;-0,602782008
0,117117295;-0,578350443
-1,420443045;0,224674459
1,335600098;0,315421705
2,028755711;0,654257402
1,849990513;0,900463293
-0,429856267;0,089836507
2,152056537;0,195481394
1,075773128;1,077284215
2,328368437;0,073632446
-0,069716292;0,952938027
0,813795578;1,020325698
0,756308273;1,181822768
-0,311174458;0,497610621
1,084480822;1,321619973
2,272620218;0,683473002
0,360321045;1,214688961
0,439542178;1,118132539
2,462404534;0,197915533
2,441160686;0,191769999
1,920265968;0,571521928
0,5365193;1,36893565
-0,201120529;0,688927547
1,964469489;1,124494274
0,185356313;1,03617915
1,082205319;1,36686668
2,031839265;0,221941651
-0,341466889;0,643250758
0,005042388;0,784449499
0,412044693;0,863710259
2,317630713;0,568914565
0,775058073;1,427485161
2,226717548;0,53433501
2,249660689;0,791614931
2,356264201;0,497049598
0,388186529;1,323591566
-0,293655267;0,30689888
2,020448394;0,651004562
1,667172849;1,108339574
1,37436131;1,134282979
2,045524453;0,938726066
0,202883426;0,641391726
1,487518464;0,968285224
0,092756434;0,839364744
0,705977056;1,182937679
0,328474725;0,919908041
2,201416311;0,472094677
2,104777992;0,407288343
0,500901732;1,396979819
1,243007304;1,327552533
1,389422752;1,122214212
-0,273766568;0,095411217
1,540114836;1,283948066
1,666675452;0,914836486
-0,157387344;0,444961826
0,002732615;0,302559803
1,533209625;1,3112297
0,457102874;1,011696319
0,557955842;0,937943704
-0,291733837;0,385258033
1,786642683;0,758608828
0,781613135;1,220593313
0,383976636;0,802139547
1,000233192;1,443244802
-0,063160982;0,385119681
1,890192222;0,543662777
0,447843177;0,838431341
2,39134499;0,179764693
-0,086985824;0,052140263
1,98271286;0,200041525
-0,211002761;0,763977083
2,156373609;0,948703846
1,165268645;1,288198176
-0,324291475;0,68076255
0,027848812;0,810923421
1,776930626;1,233574845
0,619872347;1,411148285
0,100803679;1,164437615
-0,077029597;0,082564454
2,271218997;0,620189824
1,94659733;0,850058116
0,018787746;0,400604731
0,833959575;1,207167264
1,694688059;0,998064733
2,209366888;0,264849924
-0,17601801;0,084245473
1,121627045;1,040885506
-0,264198053;0,155670535
-0,098422998;0,445385036
2,130826003;0,59876794
1,645769707;0,922091482
-0,254986705;0,324477467
1,180416625;1,174280123
0,672773937;1,150173461
-0,181067948;0,855310067
1,663200131;1,048504897
-0,338187779;0,517575153
1,740270065;0,973202241
1,015477915;1,362313833
-0,464059199;0,203125798
0,045187354;0,660367852
-0,002737313;0,507964361
-0,105272349;0,470659158
1,309982632;0,992909138
-0,257164756;0,632233014
1,809385772;0,691983201
2,009029455;0,860512439
1,005689415;1,093081177
0,397136439;1,100306392
1,700982163;1,105258331
1,803415612;0,9370511
-0,045734746;0,43303785
2,247301701;0,526674111
0,345664386;1,261256345
0,816657279;1,219546304
2,116139213;0,158081297
1,712106537;0,901079916
2,137947073;0,168447381
2,48543877;0,165392715
0,03677525;0,86024729
0,919511556;1,400146907
-0,476765864;0,169497685
-0,127285105;0,442572607
1,088919478;1,299830776
1,029938014;1,290777923
1,433633065;1,133607865
1,344676232;1,367718076
0,636919058;1,170303954
2,058336378;0,225627984
1,085889397;1,09966913
2,287691106;0,195511778
0,272596348;1,006229745
1,581266448;1,181048997
0,061662699;0,462979545
-0,108377414;0,222891533
0,316505827;1,15159306
-0,075963121;0,492990575
1,054530619;1,257669364
0,003864249;0,895189576
1,905953538;0,901051321
-0,046633567;0,167640734
0,639520316;0,944171654
0,072849074;0,613989109
1,3678596;1,395831632
2,367067537;0,435818856
1,850437018;0,888866077
1,792488875;1,063138255
-0,020568755;0,163974076
0,472847795;1,060588139
0,768299956;1,032388097
2,38968849;0,549082698
1,267480007;1,421956989
-0,249240285;0,344585433
0,58522739;0,939998909
0,772932728;1,432061278
1,92363402;1,143501766
1,587066911;0,87661534
2,392176762;0,011436665
2,421229896;0,047219971
2,394740021;0,374477188
-0,414728425;0,451087544
1,287280309;0,996344966
2,002891772;0,555148035
-0,023744265;0,068447468
1,385552685;1,233085506
0,793148628;1,072867586
-0,303147822;0,153281596
1,800831186;1,039163542
0,998598525;1,336322574
2,223088512;0,352161884
2,042478187;0,140442995
0,130282122;1,054690756
1,910837079;1,01762501
0,199364762;0,748523385
1,378612331;1,298890685
0,792792063;1,168668553
2,231667382;0,764878767
2,197420347;0,716947293
2,433910971;0,227639781
2,059922695;0,730131198
1,387237452;1,307749145
-0,283284427;0,471109167
1,357549398;1,228165405
0,084788459;0,859467078
0,734638013;1,152696419
2,003241426;0,262855459
2,34629565;0,292154936
1,945882408;1,041124547
2,4105042;0,305375616
0,493811061;1,229121784
0,270615623;0,702445741
1,472910343;1,173774812
0,713667905;1,064150991
0,239010782;0,91997536
0,511192665;1,149635763
-0,140109383;0,257052295
2,077363433;0,508273809
-0,45626289;0,006908123
-0,295829704;0,276951587
0,254728418;1,219352073
1,921940435;0,670893132
0,785859387;1,260992044
1,766293786;1,046505924
1,133407393;1,34641097
1,983273314;0,495077157
-0,208852234;0,602989211
-0,249906188;0,37124599
0,017926971;0,908179126
-0,018674399;0,129398338
-0,097875705;0,973532208
-0,065877987;1,01348328
1,449220014;1,211008207
0,174672602;0,947485196
0,052705465;1,1058995
0,039040716;0,464325919
0,120764501;0,663292853
-0,383747748;0,012854098
0,115777191;0,992176029
0,359481989;1,293714167
0,657697615;1,219786206
0,000934026;0,612800567
1,103150504;1,465718543
-0,085637138;0,821100517
1,336341516;1,381554999
0,164666291;0,853941042
0,075168266;0,576933386
2,08925817;1,011772136
0,352180163;0,762865774
1,468564243;1,252471792
0,75330407;1,438366896
1,224213346;1,292115809
2,028933802;0,77752514
-0,356862544;0,541550287
1,363294139;1,322913284
0,112999725;0,841626941
-0,13992298;0,483953281
1,214045262;1,467662394
1,8655339;0,68823073
0,233914157;0,815572187
2,30435942;0,288585543
0,922497151;1,205715644
1,303310021;1,335824778
1,962223174;0,39889895
1,779350844;0,886871311
2,128071676;0,299989178
0,586377644;0,965143294
2,345670425;0,160029056
1,487411765;1,316460617
0,511248682;1,192072453
1,820830726;0,942792941
0,216196016;0,668475586
1,601370158;0,869497778
1,047379018;1,282704913
2,117119973;0,377917686
-0,300571831;0,501681739
-0,307566904;0,084457128
0,068588008;0,610098996
-0,132338682;0,116081754
-0,054353619;0,994044455
-0,356838447;0,589732517
0,179528175;0,881171692
0,474158407;1,003983692
0,152333797;1,118735314
1,970152131;0,729420401
0,310053844;0,817701189
1,126290163;1,322255792
1,922303005;0,930852895
0,700200763;1,160465399
0,042743847;0,658681663
1,851049549;0,739214701
0,095991462;1,053277509
1,655901946;0,811917606
2,010865615;0,638741096
1,847678018;1,147561872
0,301042966;0,871249685
1,613916907;1,329198708
-0,358674228;0,290144888
1,737333897;0,921432698
1,159201674;1,12103297
0,899072817;1,103543933
0,990854569;1,006121767
2,013129421;0,846064308
0,985139851;1,370385112
0,041109541;0,291129375
-0,359607285;0,605949545
1,683431834;1,259413864
0,838726935;1,043109583
0,038106599;0,650318394
-0,034034431;0,003256221
-0,394733586;0,132429528
1,034625272;1,461820695
-0,298318299;0,389767087
-0,070305817;0,020632595
1,121018215;1,15644067
2,357454177;0,412983521
-0,137992876;0,792437214
0,175481001;1,01802037
2,063017183;0,515402117
0,618728481;0,981586848
1,983521481;0,664221289
2,483312764;0,221795265
0,053311267;0,737804792
-0,370186049;0,064544595
2,088201852;0,346884814
2,128211686;0,10880655
1,907965626;0,798581421
-0,028257555;0,498435991
2,39319311;0,520538282
2,053596005;0,299012665
0,739881697;1,099268551
2,33965241;0,638261116
0,795526352;1,17384749
-0,333281398;0,338973513
2,250991076;0,339541828
-0,179271486;0,52311299
1,046187254;1,084102874
-0,25409666;0,766292508
0,482955711;0,898247401
1,269341614;1,238205219
-0,044743024;0,217943073
2,097452806;0,797560876
0,737968185;1,328723841
-0,158102013;0,424006417
-0,303984197;0,122326947
0,601829803;1,189625631
-0,444460719;0,107356881
2,204128661;0,583667059
1,189745841;1,047846779
-0,27353808;0,689505167
1,077047585;1,443544203
2,069595735;0,668816415
1,26417261;1,449647616
2,106085751;0,8016072
0,465152988;0,953832902
0,268777938;0,860739761
2,184667569;0,781235799
2,154227542;0,454019677
-0,080429372;0,809721466
1,679588343;0,74508933
2,288505772;0,723399837
-0,237341364;0,581227685
-0,324733073;0,590492639
1,324846272;0,976391179
0,360351526;0,928481021
0,862172661;1,220956591
1,831382515;1,105419129
1,354139652;1,085349364
0,686777198;1,159905306
-0,159300354;0,554472929
1,897819744;1,197583796
-0,327932842;0,165656163
2,478602521;0,151650497
0,537276261;1,104978267
2,414114189;0,265093314
0,908114709;1,175606307
0,154228491;0,906121285
1,008344677;1,378692605
-0,027905598;1,075125101
2,165634105;0,57034861
2,112755082;0,814206667
0,194532472;0,598682753
0,553076445;1,366992194
1,477623369;1,13942719
2,306833871;0,365695076
1,453690912;1,187531252
-0,06520377;0,46239679
1,381039907;1,002400026
-0,113008629;0,378305895
1,604868351;0,996116107
0,895020359;1,127921126
1,337926086;1,202782008
1,117117295;1,178350443
-0,420443045;0,375325541
2,335600098;0,284578295
